ID,Overpayment_Amount,Payment_Date,Dollar_Error1,Dollar_Error2,Dollar_Error3,Citizenship,Age_in_yrs,ZipCodes,Marital_Status,Previous_Felony,Moved_from_out_of_state_12_mths,Income,Dependent_Care_Amount,Medical_Expense_Amount,Child_Support_Amount,Rent_Amount,Monthly_Benefit,Benefit_Amt,KEY,No_Adults,No_Children
ABC998254, ,3/1/2013, , , ,Verified,69.0,ZIP5,DI,N,N,391,0,1336.8,0.0,676.56,580,413,ABC998254,2,0
ABC998264,89.1,1/1/2013, ,89.1, ,Verified,61.0,ZIP1,DI,N,N,0,0,0.0,0.0,604.0,400,323,ABC998264,1,0
ABC998264,89.1,2/1/2013, ,89.1, ,Verified,61.0,ZIP1,DI,N,N,0,0,0.0,0.0,604.0,400,323,ABC998264,1,0
ABC998264,89.1,3/1/2013, ,89.1, ,Verified,61.0,ZIP1,DI,N,N,0,0,0.0,0.0,604.0,400,323,ABC998264,1,0
ABC998265, ,1/1/2013, , , ,Verified,60.0,ZIP5,WI,N,N,0,0,0.0,0.0,0.0,0,323,ABC998265,1,0
ABC998265, ,2/1/2013, , , ,Verified,60.0,ZIP5,WI,N,N,0,0,0.0,0.0,0.0,0,323,ABC998265,1,0
ABC998307, ,1/1/2013, , , ,Verified,71.0,ZIP4,MA,N,N,562,0,0.0,0.0,645.68,142,194,ABC998307,1,0
ABC998307, ,2/1/2013, , , ,Verified,71.0,ZIP4,MA,N,N,562,0,0.0,0.0,645.68,142,194,ABC998307,1,0
ABC998307, ,3/1/2013, , , ,Verified,71.0,ZIP4,MA,N,N,562,0,0.0,0.0,645.68,142,194,ABC998307,1,0
ABC998317, ,1/1/2013, , , ,Unverified,24.0,ZIP5,NM,N,N,543,0,0.0,0.0,705.0,488,0,ABC998317,2,2
ABC998317, ,2/1/2013, , , ,Unverified,24.0,ZIP5,NM,N,N,543,0,0.0,0.0,705.0,488,0,ABC998317,2,2
ABC998317, ,3/1/2013, , , ,Unverified,24.0,ZIP5,NM,N,N,543,0,0.0,0.0,705.0,488,0,ABC998317,2,2
ABC998318, ,1/1/2013, , , ,Verified,24.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,916,ABC998318,2,4
ABC998318, ,2/1/2013, , , ,Verified,24.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,916,ABC998318,2,4
ABC998318, ,3/1/2013, , , ,Verified,24.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,916,ABC998318,2,4
ABC998326, ,1/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,406,ABC998326,1,1
ABC998326, ,2/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,287,0,0.0,0.0,686.0,642,444,ABC998326,1,1
ABC998326, ,3/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,287,0,0.0,0.0,686.0,642,444,ABC998326,1,1
ABC998340,334,1/1/2013,334, , ,Verified,52.0,ZIP5,MA,N,N,2248,0,0.0,0.0,634.42,0,0,ABC998340,2,0
ABC998340,334,2/1/2013,334, , ,Verified,52.0,ZIP5,MA,N,N,2248,0,0.0,0.0,634.42,0,0,ABC998340,2,0
ABC998340,334,3/1/2013,334, , ,Verified,52.0,ZIP5,MA,N,N,2248,0,0.0,0.0,634.42,0,0,ABC998340,2,0
ABC998405, ,1/1/2013, , , ,Unverified,26.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,0,323,ABC998405,1,0
ABC998405, ,2/1/2013, , , ,Unverified,26.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC998405,1,0
ABC998405, ,3/1/2013, , , ,Unverified,26.0,ZIP4,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC998405,1,0
ABC998434, ,1/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0.0,0.0,0.0,0,323,ABC998434,1,0
ABC998434, ,2/1/2013, , , ,Verified,29.0,ZIP3,,N,,0,0,0.0,0.0,0.0,0,323,ABC998434,1,0
ABC998435,268,3/1/2013,268, , ,Verified,27.0,ZIP3,MA,N,N,1362,0,0.0,0.0,0.0,32,0,ABC998435,2,0
ABC998457, ,1/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,200,0,0.0,0.0,604.0,1012,629,ABC998457,2,1
ABC998457, ,2/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,38,0.0,0.0,634.0,1052,649,ABC998457,2,1
ABC998457, ,3/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,38,0.0,0.0,634.0,1052,649,ABC998457,2,1
ABC998542, ,1/1/2013, , , ,Verified,24.0,ZIP1,DI,N,N,970,0,0.0,0.0,271.0,550,398,ABC998542,1,2
ABC998542, ,2/1/2013, , , ,Verified,24.0,ZIP1,DI,N,N,950,0,0.0,0.0,271.0,562,404,ABC998542,1,2
ABC998542, ,3/1/2013, , , ,Verified,24.0,ZIP1,DI,N,N,950,0,0.0,0.0,271.0,562,404,ABC998542,1,2
ABC998543, ,1/1/2013, , , ,Unverified,24.0,ZIP3,NM,N,N,588,0,0.0,0.0,370.0,462,354,ABC998543,1,1
ABC998543, ,2/1/2013, , , ,Unverified,24.0,ZIP3,NM,N,N,552,0,0.0,0.0,370.0,482,364,ABC998543,1,1
ABC998543, ,3/1/2013, , , ,Unverified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,370.0,734,354,ABC998543,1,1
ABC998587,733,1/1/2013,733, , ,Verified,28.0,ZIP4,NM,N,N,1868,0,0.0,0.0,1154.0,0,0,ABC998587,2,1
ABC998587,733,2/1/2013,733, , ,Verified,28.0,ZIP4,NM,N,N,1868,0,0.0,0.0,1154.0,0,0,ABC998587,2,1
ABC998587,733,3/1/2013,733, , ,Verified,28.0,ZIP4,NM,N,N,1868,0,0.0,0.0,1154.0,0,0,ABC998587,2,1
ABC998669, ,1/1/2013, , , ,Unverified,28.0,ZIP3,MA,N,N,0,0,0.0,0.0,661.0,1586,916,ABC998669,2,4
ABC998669, ,2/1/2013, , , ,Unverified,28.0,ZIP3,MA,N,N,0,0,0.0,0.0,661.0,1586,916,ABC998669,2,4
ABC998669, ,3/1/2013, , , ,Unverified,28.0,ZIP3,MA,N,N,0,0,0.0,0.0,661.0,1586,916,ABC998669,2,4
ABC998677, ,1/1/2013, , , ,Verified,28.0,ZIP1,NM,N,N,0,0,0.0,0.0,604.0,1052,649,ABC998677,2,1
ABC998677,633,2/1/2013,633, , ,Verified,28.0,ZIP1,NM,N,N,1549,0,0.0,0.0,604.0,202,0,ABC998677,2,1
ABC998677,633,3/1/2013,633, , ,Verified,28.0,ZIP1,NM,N,N,1549,0,0.0,0.0,604.0,202,0,ABC998677,2,1
ABC998741, ,1/1/2013, , , ,Verified,30.0,ZIP1,MA,N,N,0,0,0.0,0.0,269.0,1336,791,ABC998741,1,4
ABC998741, ,2/1/2013, , , ,Verified,30.0,ZIP1,MA,N,N,0,0,0.0,0.0,269.0,1336,791,ABC998741,1,4
ABC998741, ,3/1/2013, , , ,Verified,30.0,ZIP1,MA,N,N,0,0,0.0,0.0,269.0,1586,916,ABC998741,1,4
ABC998783, ,1/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC998783,1,1
ABC998783, ,2/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC998783,1,1
ABC998783, ,3/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC998783,1,1
ABC998835, ,1/1/2013, , , ,Verified,27.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,734,490,ABC998835,2,1
ABC998835, ,2/1/2013, , , ,Verified,27.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,734,490,ABC998835,2,1
ABC998835, ,3/1/2013, , , ,Verified,27.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,734,490,ABC998835,2,1
ABC998846, ,2/1/2013, , , ,Unverified,25.0,ZIP4,NM,N,N,334,0,0.0,0.0,1079.0,280,263,ABC998846,1,0
ABC998846, ,3/1/2013, , , ,Unverified,25.0,ZIP4,NM,N,N,334,0,0.0,0.0,1079.0,280,263,ABC998846,1,0
ABC998906, ,2/1/2013, , , ,Unverified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,734,490,ABC998906,2,1
ABC998906, ,3/1/2013, , , ,Unverified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,734,490,ABC998906,2,1
ABC998932, ,1/1/2013, , , ,Verified,29.0,ZIP1,NM,N,N,628,0,0.0,0.0,636.0,104,175,ABC998932,1,0
ABC998932, ,2/1/2013, , , ,Verified,29.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,0,174,ABC998932,1,0
ABC998932, ,3/1/2013, , , ,Verified,29.0,ZIP1,NM,N,N,630,0,0.0,0.0,636.0,102,174,ABC998932,1,0
ABC998997,1098.9,1/1/2013, , ,1098.9,Unverified,25.0,ZIP3,MA,N,N,1005,0,0.0,0.0,0.0,814,530,ABC998997,2,2
ABC998997,1098.9,2/1/2013, , ,1098.9,Unverified,25.0,ZIP3,MA,N,N,1005,0,0.0,0.0,0.0,814,530,ABC998997,2,2
ABC998997,1098.9,3/1/2013, , ,1098.9,Unverified,25.0,ZIP3,MA,N,N,1005,0,0.0,0.0,0.0,814,530,ABC998997,2,2
ABC999005, ,1/1/2013, , , ,Verified,25.0,ZIP3,MA,N,N,0,0,0.0,0.0,0.0,0,253,ABC999005,1,2
ABC999005, ,3/1/2013, , , ,Verified,25.0,ZIP3,MA,N,N,937,93,0.0,0.0,549.0,252,249,ABC999005,1,2
ABC999008, ,1/1/2013, , , ,Verified,27.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999008,1,0
ABC999008, ,2/1/2013, , , ,Verified,27.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999008,1,0
ABC999008, ,3/1/2013, , , ,Verified,27.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999008,1,0
ABC999016, ,1/1/2013, , , ,Verified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999016,1,0
ABC999016, ,2/1/2013, , , ,Verified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999016,1,0
ABC999016,310,3/1/2013,310, , ,Verified,25.0,ZIP2,NM,N,N,1230,0,0.0,0.0,0.0,0,0,ABC999016,1,0
ABC999042, ,1/1/2013, , , ,Unverified,51.0,ZIP1,NM,N,N,706,0,0.0,0.0,1104.0,56,176,ABC999042,1,0
ABC999042, ,2/1/2013, , , ,Unverified,51.0,ZIP1,NM,N,N,706,0,0.0,0.0,1104.0,56,151,ABC999042,1,0
ABC999042, ,3/1/2013, , , ,Unverified,51.0,ZIP1,NM,N,N,706,0,0.0,0.0,1104.0,56,151,ABC999042,1,0
ABC999104, ,1/1/2013, , , ,Unverified,25.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC999104,1,0
ABC999104,335,2/1/2013, , ,335,Unverified,25.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC999104,1,0
ABC999104,335,3/1/2013, , ,335,Unverified,25.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC999104,1,0
ABC999149, ,1/1/2013, , , ,Verified,25.0,ZIP5,MA,N,N,0,0,0.0,0.0,0.0,400,323,ABC999149,1,0
ABC999149, ,2/1/2013, , , ,Verified,25.0,ZIP5,MA,N,N,0,0,0.0,0.0,0.0,400,323,ABC999149,1,0
ABC999149, ,3/1/2013, , , ,Verified,25.0,ZIP5,MA,N,N,0,0,0.0,0.0,0.0,400,323,ABC999149,1,0
ABC999152,330,1/1/2013, ,330, ,Verified,25.0,ZIP4,MA,N,N,1668,0,0.0,0.0,899.0,132,201,ABC999152,2,1
ABC999152,330,2/1/2013, ,330, ,Verified,25.0,ZIP4,MA,N,N,1668,0,0.0,0.0,899.0,132,201,ABC999152,2,1
ABC999152, ,3/1/2013, , , ,Verified,25.0,ZIP4,MA,N,N,0,0,0.0,0.0,0.0,0,0,ABC999152,2,1
ABC999178, ,1/1/2013, , , ,Verified,30.0,ZIP3,MA,N,N,2202,0,0.0,0.0,604.0,344,295,ABC999178,2,3
ABC999178, ,2/1/2013, , , ,Verified,30.0,ZIP3,MA,N,N,2046,0,0.0,0.0,1325.66,438,342,ABC999178,2,3
ABC999178, ,3/1/2013, , , ,Verified,30.0,ZIP3,MA,N,N,2046,0,0.0,0.0,1325.66,438,342,ABC999178,2,3
ABC999208, ,1/1/2013, , , ,Verified,27.0,ZIP1,NM,N,N,0,0,0.0,0.0,286.0,1052,649,ABC999208,1,2
ABC999208, ,2/1/2013, , , ,Verified,27.0,ZIP1,NM,N,N,0,0,0.0,0.0,286.0,1052,649,ABC999208,1,2
ABC999208, ,3/1/2013, , , ,Verified,27.0,ZIP1,NM,N,N,0,0,0.0,0.0,286.0,1052,649,ABC999208,1,2
ABC999229, ,1/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC999229,2,1
ABC999229, ,2/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC999229,2,1
ABC999229, ,3/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC999229,2,1
ABC999232, ,1/1/2013, , , ,Verified,27.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,323,ABC999232,1,1
ABC999232, ,2/1/2013, , , ,Verified,27.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,323,ABC999232,1,1
ABC999232, ,3/1/2013, , , ,Verified,27.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,323,ABC999232,1,1
ABC999234, ,1/1/2013, , , ,Verified,27.0,ZIP2,NM,N,N,0,0,0.0,0.0,648.0,2104,1175,ABC999234,2,7
ABC999234, ,2/1/2013, , , ,Verified,27.0,ZIP2,NM,N,N,0,0,0.0,0.0,648.0,2104,1175,ABC999234,2,7
ABC999234, ,3/1/2013, , , ,Verified,27.0,ZIP2,NM,N,N,0,0,0.0,0.0,648.0,2104,1175,ABC999234,2,7
ABC999237, ,1/1/2013, , , ,Verified,28.0,ZIP2,NM,N,N,1161,0,0.0,0.0,0.0,970,608,ABC999237,2,3
ABC999237, ,2/1/2013, , , ,Verified,28.0,ZIP2,NM,N,N,1161,0,0.0,0.0,0.0,970,608,ABC999237,2,3
ABC999237, ,3/1/2013, , , ,Verified,28.0,ZIP2,NM,N,N,1161,0,0.0,0.0,0.0,970,608,ABC999237,2,3
ABC999239, ,1/1/2013, , , ,Verified,26.0,ZIP2,NM,N,N,415,0,0.0,0.0,604.0,232,244,ABC999239,1,0
ABC999239, ,2/1/2013, , , ,Verified,26.0,ZIP2,NM,N,N,415,0,0.0,0.0,604.0,232,244,ABC999239,1,0
ABC999239, ,3/1/2013, , , ,Verified,26.0,ZIP2,NM,N,N,415,0,0.0,0.0,604.0,232,244,ABC999239,1,0
ABC999248, ,1/1/2013, , , ,Verified,27.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,734,490,ABC999248,2,2
ABC999248, ,2/1/2013, , , ,Verified,27.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,734,490,ABC999248,2,2
ABC999248, ,3/1/2013, , , ,Verified,27.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,734,490,ABC999248,2,2
ABC999285, ,1/1/2013, , , ,Unverified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,139,ABC999285,1,0
ABC999292, ,2/1/2013, , , ,Verified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,1052,649,ABC999292,2,2
ABC999292, ,3/1/2013, , , ,Verified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,1336,791,ABC999292,2,2
ABC999297, ,2/1/2013, , , ,Verified,24.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999297,1,0
ABC999297, ,3/1/2013, , , ,Verified,24.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999297,1,0
ABC999309, ,2/1/2013, , , ,Verified,27.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999309,1,0
ABC999309, ,3/1/2013, , , ,Verified,27.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999309,1,0
ABC999341, ,1/1/2013, , , ,Verified,27.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,320,ABC999341,1,2
ABC999341, ,2/1/2013, , , ,Verified,27.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,320,ABC999341,1,2
ABC999341, ,3/1/2013, , , ,Verified,27.0,ZIP3,NM,N,N,1229,0,0.0,0.0,779.0,394,320,ABC999341,1,2
ABC999421, ,1/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,490,ABC999421,1,1
ABC999421, ,2/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,490,ABC999421,1,1
ABC999421, ,3/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,490,ABC999421,1,1
ABC999456, ,3/1/2013, , , ,Verified,26.0,ZIP3,NM,N,N,433,0,0.0,0.0,0.0,1406,826,ABC999456,2,3
ABC999477, ,1/1/2013, , , ,Verified,25.0,ZIP5,DI,N,N,817,288,0.0,0.0,1204.0,324,285,ABC999477,2,2
ABC999477, ,3/1/2013, , , ,Verified,25.0,ZIP5,DI,N,N,802,288,0.0,0.0,1204.0,332,289,ABC999477,2,2
ABC999500, ,1/1/2013, , , ,Verified,25.0,ZIP3,NM,N,N,0,0,0.0,0.0,1104.0,400,323,ABC999500,1,0
ABC999500, ,2/1/2013, , , ,Verified,25.0,ZIP3,NM,N,N,0,0,0.0,0.0,1104.0,400,323,ABC999500,1,0
ABC999500, ,3/1/2013, , , ,Verified,25.0,ZIP3,NM,N,N,0,0,0.0,0.0,1104.0,400,323,ABC999500,1,0
ABC999513, ,1/1/2013, , , ,Verified,26.0,ZIP1,NM,N,,0,0,0.0,0.0,0.0,0,323,ABC999513,1,0
ABC999513, ,2/1/2013, , , ,Verified,26.0,ZIP1,NM,N,,0,0,0.0,0.0,0.0,0,323,ABC999513,1,0
ABC999513, ,3/1/2013, , , ,Verified,26.0,ZIP1,NM,N,,0,0,0.0,0.0,0.0,0,323,ABC999513,1,0
ABC999526, ,1/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,942,61,0.0,0.0,1154.0,248,247,ABC999526,1,1
ABC999526, ,2/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,942,61,0.0,0.0,1154.0,248,247,ABC999526,1,1
ABC999526, ,3/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,942,61,0.0,0.0,1154.0,248,247,ABC999526,1,1
ABC999551, ,1/1/2013, , , ,Verified,25.0,ZIP5,MA,N,,0,0,0.0,0.0,804.0,1052,649,ABC999551,2,1
ABC999551, ,2/1/2013, , , ,Verified,25.0,ZIP5,MA,N,,0,0,0.0,0.0,804.0,1052,649,ABC999551,2,1
ABC999551, ,3/1/2013, , , ,Verified,25.0,ZIP5,MA,N,,0,0,0.0,0.0,804.0,1052,649,ABC999551,2,1
ABC999559, ,1/1/2013, , , ,Unverified,25.0,ZIP4,NM,N,N,663,0,0.0,0.0,386.0,82,164,ABC999559,1,0
ABC999559, ,2/1/2013, , , ,Unverified,25.0,ZIP4,NM,N,N,663,0,0.0,0.0,386.0,82,164,ABC999559,1,0
ABC999559, ,3/1/2013, , , ,Unverified,25.0,ZIP4,NM,N,N,663,0,0.0,0.0,386.0,82,164,ABC999559,1,0
ABC999573, ,2/1/2013, , , ,Unverified,25.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999573,1,0
ABC999573, ,3/1/2013, , , ,Unverified,25.0,ZIP5,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999573,1,0
ABC999578, ,1/1/2013, , , ,Verified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,1052,649,ABC999578,1,2
ABC999578, ,2/1/2013, , , ,Verified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,1052,649,ABC999578,1,2
ABC999578, ,3/1/2013, , , ,Verified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,649,ABC999578,1,2
ABC999579, ,1/1/2013, , , ,Unverified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC999579,1,0
ABC999579, ,2/1/2013, , , ,Unverified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC999579,1,0
ABC999582, ,1/1/2013, , , ,Unverified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999582,1,0
ABC999582, ,2/1/2013, , , ,Unverified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999582,1,0
ABC999582, ,3/1/2013, , , ,Unverified,25.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,400,323,ABC999582,1,0
ABC999587, ,2/1/2013, , , ,Verified,24.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,1586,916,ABC999587,2,3
ABC999587, ,3/1/2013, , , ,Verified,24.0,ZIP2,NM,N,N,0,0,0.0,0.0,0.0,1586,916,ABC999587,2,3
ABC999589, ,1/1/2013, , , ,Unverified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,323,ABC999589,1,0
ABC999589, ,2/1/2013, , , ,Unverified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,323,ABC999589,1,0
ABC999589, ,3/1/2013, , , ,Unverified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,0,323,ABC999589,1,0
ABC999591, ,1/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,1052,649,ABC999591,2,1
ABC999591, ,2/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,1052,649,ABC999591,2,1
ABC999591, ,3/1/2013, , , ,Verified,24.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,1052,649,ABC999591,2,1
ABC999609, ,1/1/2013, , , ,Verified,28.0,ZIP3,NM,N,N,0,0,0.0,0.0,0.0,734,381,ABC999609,2,4
ABC999609, ,2/1/2013, , , ,Verified,28.0,ZIP3,NM,N,N,183,0,0.0,0.0,604.0,1556,901,ABC999609,2,4
ABC999609, ,3/1/2013, , , ,Verified,28.0,ZIP3,NM,N,N,258,0,0.0,0.0,604.0,1830,1038,ABC999609,2,4
ABC999635, ,1/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,1336,791,ABC999635,1,3
ABC999635, ,2/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,1336,791,ABC999635,1,3
ABC999635, ,3/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,1336,791,ABC999635,1,3
ABC999639, ,1/1/2013, , , ,Unverified,25.0,ZIP1,NM,N,N,939,0,0.0,0.0,966.5,32,0,ABC999639,1,0
ABC999639,434,2/1/2013, , ,434,Unverified,25.0,ZIP1,NM,N,N,939,0,0.0,0.0,966.5,32,0,ABC999639,1,0
ABC999639,434,3/1/2013, , ,434,Unverified,25.0,ZIP1,NM,N,N,939,0,0.0,0.0,966.5,32,0,ABC999639,1,0
ABC999647, ,1/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,1052,649,ABC999647,1,3
ABC999647, ,2/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,1052,649,ABC999647,1,3
ABC999647, ,3/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,1052,649,ABC999647,1,3
ABC999649, ,1/1/2013, , , ,Verified,25.0,ZIP2,DI,N,,0,0,0.0,0.0,1054.0,1052,649,ABC999649,1,2
ABC999649, ,2/1/2013, , , ,Verified,25.0,ZIP2,DI,N,,0,0,0.0,0.0,1054.0,1052,649,ABC999649,1,2
ABC999649, ,3/1/2013, , , ,Verified,25.0,ZIP2,DI,N,,0,0,0.0,0.0,1054.0,1052,649,ABC999649,1,2
ABC999680, ,1/1/2013, , , ,Verified,27.0,ZIP2,DI,N,,929,0,0.0,0.0,0.0,574,0,ABC999680,1,2
ABC999680,238,2/1/2013,238, , ,Verified,27.0,ZIP2,DI,N,,929,0,0.0,0.0,0.0,574,0,ABC999680,1,2
ABC999680,238,3/1/2013,238, , ,Verified,27.0,ZIP2,DI,N,,929,0,0.0,0.0,0.0,574,0,ABC999680,1,2
ABC999693, ,1/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0.0,0.0,0.0,0,152,ABC999693,1,0
ABC999693, ,2/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0.0,0.0,0.0,0,152,ABC999693,1,0
ABC999693, ,3/1/2013, , , ,Unverified,,ZIP1,,,,716,0,0.0,0.0,386.0,50,148,ABC999693,1,0
ABC999697, ,1/1/2013, , , ,Verified,24.0,ZIP2,NM,N,N,1320,0,0.0,0.0,508.0,340,373,ABC999697,1,2
ABC999697, ,2/1/2013, , , ,Verified,24.0,ZIP2,NM,N,N,1053,0,0.0,0.0,508.0,500,373,ABC999697,1,2
ABC999697, ,3/1/2013, , , ,Verified,24.0,ZIP2,NM,N,N,1053,0,0.0,0.0,508.0,500,373,ABC999697,1,2
ABC999704,830,1/1/2013, , ,830,Unverified,24.0,ZIP2,NM,N,N,1427,0,0.0,0.0,0.0,0,0,ABC999704,1,1
ABC999704,830,2/1/2013, , ,830,Unverified,24.0,ZIP2,NM,N,N,1427,0,0.0,0.0,0.0,0,0,ABC999704,1,1
ABC999704,830,3/1/2013, , ,830,Unverified,24.0,ZIP2,NM,N,N,1427,0,0.0,0.0,0.0,0,0,ABC999704,1,1
ABC999706, ,1/1/2013, , , ,Verified,24.0,ZIP2,MA,N,N,0,0,0.0,0.0,0.0,1052,542,ABC999706,1,3
ABC999706, ,2/1/2013, , , ,Verified,24.0,ZIP2,MA,N,N,0,0,0.0,0.0,0.0,1052,542,ABC999706,1,3
ABC999706, ,3/1/2013, , , ,Verified,24.0,ZIP2,MA,N,N,0,0,0.0,0.0,0.0,1052,542,ABC999706,1,3
ABC999748, ,1/1/2013, , , ,Verified,24.0,ZIP1,NM,N,N,387,0,0.0,0.0,161.0,582,414,ABC999748,1,1
ABC999748, ,2/1/2013, , , ,Verified,24.0,ZIP1,NM,N,N,0,0,0.0,0.0,161.0,734,490,ABC999748,1,1
ABC999748, ,3/1/2013, , , ,Verified,24.0,ZIP1,NM,N,N,387,0,0.0,0.0,161.0,582,414,ABC999748,1,1
ABC999758, ,1/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,0,0,0.0,0.0,604.0,1336,791,ABC999758,3,1
ABC999758, ,2/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,0,0,0.0,0.0,604.0,1336,791,ABC999758,3,1
ABC999758, ,3/1/2013, , , ,Verified,25.0,ZIP1,NM,N,N,0,0,0.0,0.0,0.0,0,0,ABC999758,3,1
ABC999777, ,1/1/2013, , , ,Verified,25.0,ZIP5,NM,N,N,0,0,0.0,0.0,954.0,734,490,ABC999777,1,2
ABC999777, ,2/1/2013, , , ,Verified,25.0,ZIP5,NM,N,N,0,0,0.0,0.0,954.0,734,490,ABC999777,1,2
